OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,Shape__Area,Shape__Length
275,PERI,Lands - http://landsnet.nps.gov/tractsnet/documents/PERI/Metadata/peri_metadata.xml,Pea Ridge National Military Park,2023/09/22 00:00:00+00,AR,MW,53246,National Military Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224526,Pea Ridge,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2d1883ff-b3fa-4e1c-8613-22cf1b6357ca,301,0.0017968285360439,0.239932705426933
276,BUFF,Lands - http://landsnet.nps.gov/tractsnet/documents/BUFF/Metadata/buff_metadata.xml,Buffalo National River,2025/06/16 00:00:00+00,AR,MW,74272,National Rivers,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047916,Buffalo,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,ae8784e9-7a72-4e84-bb77-dc2b2d3b235b,302,0.0378402950032068,3.75471146590752
277,LYJO,Lands - http://landsnet.nps.gov/tractsnet/documents/LYJO/Metadata/lyjo_metadata.xml,Lyndon B. Johnson National Historical Park,2025/03/13 00:00:00+00,TX,IM,1888941,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2192758,Lyndon B Johnson,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,58b3d2dd-1001-4090-8db5-42f014328ced,303,0.000594704221157372,0.22412575081927
278,AZRU,Lands - http://landsnet.nps.gov/tractsnet/documents/AZRU/Metadata/azru_metadata.xml,Aztec Ruins National Monument,2017/06/22 00:00:00+00,NM,IM,885961,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2192754,Aztec Ruins,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,9ece2a40-63f8-468b-86f7-f59605bd49a8,304,0.000129455808064449,0.0660483802489872
279,CACH,Lands - http://landsnet.nps.gov/tractsnet/documents/CACH/Metadata/cach_metadata.xml,Canyon de Chelly National Monument,2010/12/14 00:00:00+00,AZ,IM,44981,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225688,Canyon de Chelly,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,7fb1f7ce-1c23-4cc5-bda3-a56ca399eb92,305,0.0357525138522305,2.66896718587806
280,CHCU,Lands - http://landsnet.nps.gov/tractsnet/documents/CHCU/Metadata/chcu_metadata.xml,Chaco Culture National Historical Park,2017/12/11 00:00:00+00,NM,IM,936878,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209594,Chaco Culture,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,f48d694d-411a-4445-a011-113366d141cc,306,0.0139118622871592,0.924502633049814
281,ELMO,Lands - http://landsnet.nps.gov/tractsnet/documents/ELMO/Metadata/elmo_metadata.xml,El Morro National Monument,2006/12/11 00:00:00+00,NM,IM,906062,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047951,El Morro,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,758d66a3-cd5b-46b3-8832-33015bacaa2c,307,0.000511263082671576,0.0994639134964593
282,HUTR,Lands - http://landsnet.nps.gov/tractsnet/documents/HUTR/Metadata/hutr_metadata.xml,Hubbell Trading Post National Historic Site,2008/05/13 00:00:00+00,AZ,IM,6092,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047988,Hubbell Trading Post,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,17114345-987e-46e9-8636-4751a50297e0,308,6.44428303075983e-05,0.0411512427668954
283,NAVA,Lands - http://landsnet.nps.gov/tractsnet/documents/NAVA/Metadata/nava_metadata.xml,Navajo National Monument,2009/07/13 00:00:00+00,AZ,IM,8538,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048406,Navajo,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,d5b9ee48-649b-4c80-a180-98131c712bf8,309,0.000147107100929134,0.0813195587799341
284,WACA,Lands - http://landsnet.nps.gov/tractsnet/documents/WACA/Metadata/waca_metadata.xml,Walnut Canyon National Monument,2018/02/12 00:00:00+00,AZ,IM,35848,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166442,Walnut Canyon,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,699247ed-fab9-4ab2-bc2d-57d3d5b39b03,310,0.00129770089324666,0.277037589726813
285,SUCR,Lands - http://landsnet.nps.gov/tractsnet/documents/SUCR/Metadata/sucr_metadata.xml,Sunset Crater Volcano National Monument,2024/09/06 00:00:00+00,AZ,IM,34968,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048047,Sunset Crater Volcano,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,41d23cd3-8707-4f1a-abf8-412d59b9d385,311,0.00125874242326063,0.178179488032282
286,WUPA,Lands - http://landsnet.nps.gov/tractsnet/documents/WUPA/Metadata/wupa_metadata.xml,Wupatki National Monument,2018/02/06 00:00:00+00,AZ,IM,38197,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048067,Wupatki,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,6628ee17-c93b-445d-a866-71d7dabccb68,312,0.0142532208074044,0.802650786593337
287,PAIS,Lands - http://landsnet.nps.gov/tractsnet/documents/PAIS/Metadata/pais_metadata.xml,Padre Island National Seashore,2018/07/26 00:00:00+00,TX,IM,1383785,National Seashores,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239939,Padre Island,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,91fb54ba-c4b4-4ba0-adb8-d072037f6446,313,0.0480637164812379,2.14757752607935
288,PECO,Lands - http://landsnet.nps.gov/tractsnet/documents/PECO/Metadata/peco_metadata.xml,Pecos National Historical Park,2024/09/06 00:00:00+00,NM,IM,937161,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223251,Pecos,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,1a64cd60-eaac-41f3-8f6f-3856db010f55,314,0.00277022363047763,0.377687057006625
289,CHIC,Lands - http://landsnet.nps.gov/tractsnet/documents/CHIC/Metadata/chic_metadata.xml,Chickasaw National Recreation Area,2018/03/29 00:00:00+00,OK,IM,1101907,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047933,Chickasaw,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,c0a5da47-d4fc-4f53-afd0-f9231a2528fe,315,0.00392024683151249,0.687505943133216
290,JELA,Lands - http://landsnet.nps.gov/tractsnet/documents/JELA/Metadata/jela_metadata.xml,Jean Lafitte National Historical Park and Preserve,2024/09/19 00:00:00+00,LA,SE,560393,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047992,Jean Lafitte,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,600efeb7-0fd4-407c-9382-88e4b60e3d33,316,0.0079382492788227,1.38853093324473
291,LAMR,Lands - http://landsnet.nps.gov/tractsnet/documents/LAMR/Metadata/lamr_metadata.xml,Lake Meredith National Recreation Area,2019/11/25 00:00:00+00,TX,IM,1384770,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2268323,Lake Meredith,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,40ddbd6b-01a8-4b7f-82b9-e9d360a92843,317,0.0167406191878854,1.86986539065861
292,ALFL,Lands - http://landsnet.nps.gov/tractsnet/documents/ALFL/Metadata/alfl_metadata.xml,Alibates Flint Quarries National Monument,2019/11/25 00:00:00+00,TX,IM,1377214,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047899,Alibates Flint Quarries,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,974fe0d8-ca5a-4b40-a437-6ef3f70fddf9,318,0.00055222480455086,0.11246943141765
293,RIGR,Lands - http://landsnet.nps.gov/tractsnet/documents/RIGR/Metadata/rigr_metadata.xml,Rio Grande Wild and Scenic River,2018/03/22 00:00:00+00,TX,IM,2766087,National Wild & Scenic Rivers,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2252626,Rio Grande,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,e9db6038-d3b3-4394-82cb-1696d1193fa6,319,0.00830325258243647,6.12561038981968
294,PETR,Lands - http://landsnet.nps.gov/tractsnet/documents/PETR/Metadata/petr_metadata.xml,Petroglyph National Monument,2023/03/13 14:29:14+00,NM,IM,920404,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2203272,Petroglyph,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,6f9af493-9fdb-4faf-bbc8-9e8f13a2aaa9,320,0.00288087310605079,0.591205846834855
295,SAAN,Lands - http://landsnet.nps.gov/tractsnet/documents/SAAN/Metadata/saan_metadata.xml,San Antonio Missions National Historical Park,2025/06/16 12:52:21+00,TX,IM,1377039,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2220224,San Antonio Missions,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,c31e15c4-f49c-433b-95b2-ee5ad31d1ac0,321,0.000370428668020395,0.550034705300373
296,WABA,Lands - http://landsnet.nps.gov/tractsnet/documents/WABA/Metadata/waba_metadata.xml,Washita Battlefield National Historic Site,2022/03/25 00:00:00+00,OK,IM,1946144,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048061,Washita Battlefield,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,c5207cad-672f-479a-9154-caa9161be72a,323,0.000128739023466551,0.0501050413166015
297,WHSA,Lands - http://landsnet.nps.gov/tractsnet/documents/WHSA/Metadata/whsa_metadata.xml,White Sands National Park,2023/03/15 14:40:32+00,NM,IM,914261,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239941,White Sands,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,45733a32-5c37-4e83-a02a-a2e5026c5889,324,0.0577343409245259,1.186874183257
298,ELMA,Lands - http://landsnet.nps.gov/tractsnet/documents/ELMA/Metadata/elma_metadata.xml,El Malpais National Monument,2025/06/24 00:00:00+00,NM,IM,1888913,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239599,El Malpais,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2f5b2a0c-9eb7-4c58-a01d-71ae6c030af3,325,0.0453211447982085,2.06792779402459
299,POPO,Unofficial Boundary of Poverty Point National Monument.,Poverty Point National Monument,2013/12/18 00:00:00+00,LA,SE,1888953,National Monuments,Region,Preliminary data. Contact the Land Resources Program for additional information.,Poverty Point,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,5d3cc173-42a0-4431-97e0-cccd04b6516c,326,0.000385113298762008,0.153634116646714
300,PAAL,Lands - http://landsnet.nps.gov/tractsnet/documents/PAAL/Metadata/paal_metadata.xml,Palo Alto Battlefield National Historical Park,2020/09/14 00:00:00+00,TX,IM,1888952,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194485,Palo Alto Battlefield,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2931aef6-cdea-4309-9067-dd109f28289b,328,0.00124990242466083,0.153543273391382
301,CABR,Lands - http://landsnet.nps.gov/tractsnet/documents/CABR/Metadata/cabr_metadata.xml,Cabrillo National Monument,2024/03/18 00:00:00+00,CA,PW,255957,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047918,Cabrillo,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,c1f7d528-342f-4e5f-a53f-ca32d7e5fc1f,329,6.24015187895566e-05,0.0501530237511145
302,CHIS,Lands - http://landsnet.nps.gov/tractsnet/documents/CHIS/Metadata/chis_metadata.xml,Channel Islands National Park,2020/12/17 00:00:00+00,CA,PW,1662323,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049244,Channel Islands,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,caa52ed4-9529-4f9d-a995-deabc124fa5c,330,0.0970086700510819,2.88551280502315
303,GOGA,Lands - http://landsnet.nps.gov/tractsnet/documents/GOGA/Metadata/goga_metadata.xml,Golden Gate National Recreation Area,2025/06/16 00:00:00+00,CA,PW,255952,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221820,Golden Gate,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,8c5ab85e-659d-45a2-a499-3d733ffc9e33,332,0.0341390230814795,5.05988811730689
304,KALA,Lands - http://landsnet.nps.gov/tractsnet/documents/KALA/Metadata/kala_metadata.xml,Kalaupapa National Historical Park,2009/01/15 00:00:00+00,HI,PW,365030,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047996,Kalaupapa,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,8954db8d-554c-45a8-9bbd-b61e998f8f94,333,0.00374636236233528,0.472850245472203
305,FOPO,Lands - http://landsnet.nps.gov/tractsnet/documents/FOPO/Metadata/fopo_metadata.xml,Fort Point National Historic Site,2010/02/24 00:00:00+00,CA,PW,1655639,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049236,Fort Point,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,aa013425-f1d8-486f-9d8d-532348a5e119,334,1.03795177892607e-05,0.0217367056600073
306,EUON,Lands - http://landsnet.nps.gov/tractsnet/documents/EUON/Metadata/euon_metadata.xml,Eugene O'Neill National Historic Site,2009/05/14 00:00:00+00,CA,PW,1888915,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048393,Eugene O'Neill,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,44c2cafa-2da4-427b-9285-ed04154ed9cf,335,5.46484352526022e-06,0.0110298755130849
307,GRCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRCA/Metadata/grca_metadata.xml,Grand Canyon National Park,2021/01/08 00:00:00+00,AZ,IM,23866,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209617,Grand Canyon,2025/01/14 11:11:12+00,NPS_WASO_LANDS,2025/01/14 11:11:12+00,NPS_WASO_LANDS,eee1854f-2582-42be-9e49-c7ba508518e2,336,0.487771779254217,17.3519336673405
308,PUHE,Lands - http://landsnet.nps.gov/tractsnet/documents/PUHE/Metadata/puhe_metadata.xml,Pu'ukohola Heiau National Historic Site,2008/06/18 00:00:00+00,HI,PW,1877550,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048187,Puukohola Heiau,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,dbf51d84-c438-412a-9c0f-aee63ffdbfa9,340,3.00830272408348e-05,0.0261965528412169
309,KAHO,Lands - http://landsnet.nps.gov/tractsnet/documents/KAHO/Metadata/kaho_metadata.xml,Kaloko-Honokohau National Historical Park,2019/05/08 00:00:00+00,HI,PW,1879023,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181917,Kaloko-Honokohau,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,098bb24b-822f-4fc0-9255-a208f5950165,341,0.000436644432738831,0.106140135822577
310,LAKE,Lands - http://landsnet.nps.gov/tractsnet/documents/LAKE/Metadata/lake_metadata.xml,Lake Mead National Recreation Area,2023/03/17 00:00:00+00,NV,PW,858265,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2210708,Lake Mead,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,44f7dbf5-e903-4c9c-9cba-b2808056c76b,343,0.604172516844073,16.6910997664586
311,MOJA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOJA/Metadata/moja_metadata.xml,Mojave National Preserve,2024/09/17 00:00:00+00,CA,PW,1888945,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223248,Mojave,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,6ac40b5f-4840-4e77-8dd5-bab625986d0f,344,0.635420469973042,4.69087301132591
312,LAVO,Lands - http://landsnet.nps.gov/tractsnet/documents/LAVO/Metadata/lavo_metadata.xml,Lassen Volcanic National Park,2015/08/19 00:00:00+00,CA,PW,262325,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224525,Lassen Volcanic,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2378ea83-0ba3-4e8e-aa80-4b6fba735ff4,345,0.0462163875727128,1.19797515654968
313,LABE,Lands - http://landsnet.nps.gov/tractsnet/documents/LABE/Metadata/labe_metadata.xml,Lava Beds National Monument,2011/09/06 00:00:00+00,CA,PW,262358,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175724,Lava Beds,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,ec756523-bf9e-46d2-8c6e-270967299b9f,346,0.0205098021815502,0.75034635150985
314,GRBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRBA/Metadata/grba_metadata.xml,Great Basin National Park,2009/09/10 00:00:00+00,NV,PW,862430,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048548,Great Basin,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,1d9f6a90-c2b9-490c-b57f-8310d192d426,347,0.0323784754027656,1.04329556657162
315,PEFO,Lands - http://landsnet.nps.gov/tractsnet/documents/PEFO/Metadata/pefo_metadata.xml,Petrified Forest National Park,2023/03/13 14:26:29+00,AZ,IM,23864,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209625,Petrified Forest,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,e625405a-ffff-4e81-9c43-413e53be6bff,348,0.0890744438745514,2.20205227697747
316,REDW,Lands - http://landsnet.nps.gov/tractsnet/documents/REDW/Metadata/redw_metadata.xml,Redwood National Park,2023/09/16 10:09:35+00,CA,PW,277109,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2301126,Redwood,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,a39f79d7-04f7-4267-9572-0084fd286d45,350,0.0620645758831415,3.01048215906481
317,RORI,Lands - http://landsnet.nps.gov/tractsnet/documents/RORI/Metadata/rori_metadata.xml,Rosie the Riveter/World War II Home Front National Historical Park,2010/05/17 00:00:00+00,CA,PW,2026588,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165602,Rosie the Riveter WWII Home Front,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,d274fc1f-5f35-4f94-9ab9-9f23d46546ba,351,6.18363483226858e-05,0.143649587347162
318,JOMU,Lands - http://landsnet.nps.gov/tractsnet/documents/JOMU/Metadata/jomu_metadata.xml,John Muir National Historic Site,2023/09/15 09:24:23+00,CA,PW,226274,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2169651,John Muir,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,b00a5267-0752-4e0f-a41e-5a2e08cc35fb,352,0.000160924247666117,0.0813819111287717
319,MUWO,Lands - http://landsnet.nps.gov/tractsnet/documents/MUWO/Metadata/muwo_metadata.xml,Muir Woods National Monument,2024/06/26 00:00:00+00,CA,PW,229295,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185780,Muir Woods,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,99a28d58-82b9-4fe0-a863-07cc498b8a6a,353,0.000232341909395473,0.122478089865673
320,SAMO,Lands - http://landsnet.nps.gov/tractsnet/documents/SAMO/Metadata/samo_metadata.xml,Santa Monica Mountains National Recreation Area,2020/04/07 00:00:00+00,CA,PW,277263,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2272445,Santa Monica Mountains,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,7e1c2b33-e73b-4f92-842b-4e0cff3b0ee3,355,0.0608005955073168,3.51596621010475
321,SEQU,Lands - http://landsnet.nps.gov/tractsnet/documents/SEQU/Metadata/sequ_metadata.xml,Sequoia National Park,2008/11/26 00:00:00+00,CA,PW,266000,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048045,Sequoia,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,1eb64807-c821-4e29-919f-d02428d4f0e1,356,0.165609147682972,2.60810905645315
322,KICA,Lands - http://landsnet.nps.gov/tractsnet/documents/KICA/Metadata/kica_metadata.xml,Kings Canyon National Park,2023/12/20 00:00:00+00,CA,PW,255948,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180625,Kings Canyon,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,0f1caea0-1e9b-459f-8395-92afac5271a1,357,0.187762622893388,3.15483832270283
323,DEPO,Lands - http://landsnet.nps.gov/tractsnet/documents/DEPO/Metadata/depo_metadata.xml,Devils Postpile National Monument,2013/01/25 00:00:00+00,CA,PW,266641,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194467,Devils Postpile,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,b39acdcd-676e-410b-8d76-a175ba1e5a22,358,0.000330151231992204,0.090694442161059
324,POCH,Lands - http://landsnet.nps.gov/tractsnet/documents/POCH/Metadata/poch_metadata.xml,Port Chicago Naval Magazine National Memorial,2015/04/21 00:00:00+00,CA,PW,1967105,National Memorials,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221822,Port Chicago Naval Magazine,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,465662ae-526c-4273-9d9d-4dbf57b7b573,359,2.68884105025791e-06,0.00781384932134622
325,CAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/CAGR/Metadata/cagr_metadata.xml,Casa Grande Ruins National Monument,2020/04/29 00:00:00+00,AZ,IM,44811,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215969,Casa Grande Ruins,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,ed9302b2-934e-4f9b-bab7-59b12d6668fc,360,0.000184773419277917,0.0562684500120595
326,CHIR,Lands - http://landsnet.nps.gov/tractsnet/documents/CHIR/Metadata/chir_metadata.xml,Chiricahua National Monument,2014/09/10 00:00:00+00,AZ,IM,2877,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047934,Chiricahua,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,8fd8255b-5667-49b8-8c82-bc584cde7c16,361,0.00471425169894246,0.319336204397947
